pattern,correlation,p-value
"('list_variables()', 'check_pattern(use_after_free)', 'list_functions()', 'check_pattern(buffer_overflow)')",-0.016048487475627427,0.14628767893800024
"('check_pattern(use_after_free)', 'list_functions()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",-0.004759093834158189,0.6666240698768677
"('list_functions()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'list_freed_variables()')",-0.008394882615030026,0.4473137710130317
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'list_freed_variables()', 'summarize_code()')",0.0008145978412102389,0.9412206579951946
"('list_null_assigned_variables()', 'list_freed_variables()', 'summarize_code()', 'check_pattern(null_deref)')",-0.015783296881010947,0.15307301592987305
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()')",0.012583939946743408,0.25465410867587535
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()', 'list_variables()')",0.001629912134294031,0.8827086433311375
"('list_variables()', 'list_variables()', 'list_variables()', 'list_variables()')",0.009225310861221612,0.40367602593857804
"('list_variables()', 'list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",0.016128795210179663,0.14427894193179916
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.01082674097351579,0.32706481274911753
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.03378759490690786,0.0022188643290943777
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.03439791365501419,0.0018422548417461166
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()', 'list_functions()')",0.014612673484973186,0.18590857465277144
"('check_pattern(buffer_overflow)', 'list_functions()', 'list_functions()', 'check_pattern(use_after_free)')",-0.005907861628278511,0.5928073789949615
"('list_functions()', 'check_pattern(use_after_free)', 'summarize_code()', 'check_pattern(buffer_overflow)')",-0.018061796760599533,0.10203851317608834
"('check_pattern(use_after_free)', 'summarize_code()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",-0.02641327778416162,0.01678914684454734
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",-0.028271545854303533,0.010479448895179004
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",-0.024682390414730748,0.025447571673855335
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",-0.02469184028838468,0.025391385250814167
"('check_pattern(use_after_free)', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",-0.03419857360525098,0.0019582606832422187
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_freed_variables()', 'summarize_code()')",-0.027928973675905647,0.011452930200829907
"('check_pattern(null_deref)', 'list_freed_variables()', 'summarize_code()', 'summarize_code()')",-0.014406569728624958,0.19219236748038607
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.0360593101221815,0.0010943441356379285
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",-0.039158075244916074,0.00039132106131211156
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",-0.027601668063530104,0.01245715203179149
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_null_assigned_variables()', 'summarize_code()')",-0.017987556191645743,0.10345524694436475
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'summarize_code()', 'list_freed_variables()')",-0.0186186230216485,0.09189874775794084
"('list_null_assigned_variables()', 'summarize_code()', 'list_freed_variables()', 'check_pattern(use_after_free)')",-0.03687070373237658,0.0008420299211766935
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",0.0008107754629193124,0.9414959753462142
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",0.0029708649386950845,0.7879933933351548
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",-0.0010147370596042386,0.9268156713383316
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_variables()', 'check_pattern(null_deref)')",0.0055051028361176695,0.6182624447094206
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",-0.01152557878103215,0.29680637978114865
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",0.007685881672592045,0.4866038475950976
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.012872239715042259,0.24393113601521574
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.000944296550124023,0.931883125234247
"('list_variables()', 'list_functions()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",0.00012610585651389784,0.9908924698503188
"('list_functions()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",0.014299914367111435,0.19550479170927978
"('check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",-0.004264621836332528,0.6994769696963283
"('check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",-0.015238643469679708,0.16775576899395592
"('check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",-0.018887239227607815,0.08730531348497868
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",0.013175722350957191,0.2329903345344146
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()')",0.01803051636036997,0.10263354393182816
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()', 'list_null_assigned_variables()')",-0.011201465340832809,0.3105991988988848
"('check_pattern(buffer_overflow)', 'list_functions()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",-0.010853319892505004,0.32587857583445645
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",-0.017606171253612468,0.11098125783021226
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()')",-0.012752467168223983,0.24834679889174918
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()', 'summarize_code()')",0.00036901836327939315,0.9733533860768182
"('summarize_code()', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.009159568917369286,0.4070349064906367
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.017337492346025118,0.11653793140710292
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",-0.002219723928453921,0.8407571283071511
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_functions()')",0.0031063254024793247,0.778573188582569
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_functions()', 'list_null_assigned_variables()')",-0.0013433566617408624,0.9032174359066953
"('check_pattern(null_deref)', 'list_functions()', 'list_null_assigned_variables()', 'summarize_code()')",0.0038124048267287308,0.7300249526282091
"('list_functions()', 'list_null_assigned_variables()', 'summarize_code()', 'list_freed_variables()')",-0.009474353645217114,0.3911032364251265
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()', 'summarize_code()')",0.008177303030795561,0.4591755444694687
"('check_pattern(buffer_overflow)', 'list_functions()', 'summarize_code()', 'check_pattern(buffer_overflow)')",0.0070230196297677615,0.5249607586954088
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_null_assigned_variables()', 'list_freed_variables()')",-0.023287885017142268,0.035008713721440335
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(use_after_free)')",-0.02598648655643984,0.01864062795734033
"('list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(use_after_free)', 'summarize_code()')",-0.027352075899447745,0.013274557824643811
"('list_variables()', 'list_variables()', 'list_functions()', 'check_pattern(use_after_free)')",0.0025909921176520707,0.8145722269098372
"('list_variables()', 'list_functions()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",0.013785537944276349,0.21206841947861566
"('list_functions()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",0.007389039708576804,0.5035912400948501
"('check_pattern(use_after_free)', 'list_null_assigned_variables()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",-0.02077530260196518,0.060007179456937024
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",-0.0202806171268666,0.06636523260542575
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()')",0.005565800997985044,0.6143957283219151
