pattern,correlation,p-value
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.18208918597452206,1.0781315126929698e-27
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",0.030835397924224944,0.06697600978777912
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",0.04075122884535573,0.015463672411059708
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.18310796569274315,5.437844984661376e-28
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments')",0.11698373863030903,3.126070728725188e-12
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",0.10137457997068657,1.5751987024687856e-09
"('get_code_snippet', 'get_comments', 'get_code_snippet')",0.03149855228885037,0.061310399750273546
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",0.08803566748919457,1.615756863422988e-07
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.17596341441086466,6.070872450319784e-26
"('get_code_snippet', 'get_code_snippet', 'get_comments')",0.06921640030005538,3.856884896258603e-05
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",-0.17334879504353812,3.245957875529994e-25
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.07646784206663822,5.4081870054033735e-06
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.1496289947512493,3.990310283897762e-19
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",-0.1764956487899439,4.301734578644666e-26
"('get_comments', 'get_code_snippet', 'get_comments')",0.019744170714699395,0.240885997674622
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.019210502367223173,0.2538407685701995
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.0027862008089988596,0.8685658132314985
"('get_comments', 'get_code_snippet', 'get_code_snippet')",0.02759717338932318,0.10113320036538276
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.09515931228543484,1.473401106221901e-08
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.0013505095178003189,0.9360698191388602
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",-0.02077531697579197,0.21718926316205822
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",-0.112112026224358,2.394151798276583e-11
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",0.012410538885816677,0.4610466093447243
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",-0.048753768776141834,0.003763370198403249
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",-0.09887739083348215,3.931930756728226e-09
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",-0.08967281299655831,9.466922474013913e-08
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_comments')",-0.0022881288714549078,0.8919015461082396
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_classes')",-0.028576335962494835,0.08958816706271022
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",-0.006268173901866951,0.7096785735224761
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_comments')",-0.007143077391650175,0.6713816774581707
