3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",5486
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",2598
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",1981
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",806
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",640
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",520
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",488
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",417
"('get_covered_packages', 'get_code_snippet', 'get_code_snippet')",400
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",394
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",292
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",278
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",205
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",203
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",202
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",172
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",164
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_covered_packages')",122
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",113
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",103
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_failing_tests_covered_classes')",100
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",81
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",73
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",65
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",61
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",56
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",54
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",54
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",45
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",41
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",41
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_code_snippet')",39
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",24
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",21
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_classes')",18
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_failing_tests_covered_methods_for_class')",16
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",15
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_covered_packages')",15
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",15
"('get_covered_packages', 'get_covered_packages', 'get_failing_tests_covered_classes')",13
"('get_covered_packages', 'get_covered_packages', 'get_covered_packages')",13
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_covered_packages')",11
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_covered_packages')",11
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_code_snippet')",7
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_covered_packages')",6
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",5
"('get_code_snippet', 'get_covered_packages', 'get_code_snippet')",4
"('get_code_snippet', 'get_covered_packages', 'get_failing_tests_covered_classes')",4
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_covered_packages')",3
"('get_covered_packages', 'get_covered_packages', 'get_code_snippet')",3
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_covered_packages')",3
"('get_failing_tests_covered_methods_for_class', 'get_covered_packages', 'get_failing_tests_covered_classes')",3
"('get_failing_tests_covered_methods_for_class', 'get_covered_packages', 'get_code_snippet')",3
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_packages')",3
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_covered_packages')",2
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_covered_classes')",2
