3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",965
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",281
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",219
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",182
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",119
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",110
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",96
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments')",92
"('get_code_snippet', 'get_comments', 'get_code_snippet')",90
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",88
"('get_code_snippet', 'get_code_snippet', 'get_comments')",83
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",57
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",43
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",31
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_classes')",30
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",26
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_classes')",25
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",23
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",23
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",23
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",21
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",21
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_comments')",21
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",20
"('get_comments', 'get_code_snippet', 'get_code_snippet')",20
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",19
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",19
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",17
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",16
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",15
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_failing_tests_covered_methods_for_class')",13
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_comments')",12
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",11
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_comments')",11
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments')",11
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",9
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",9
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",8
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_failing_tests_covered_classes')",7
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",7
"('get_comments', 'get_failing_tests_covered_classes', 'get_code_snippet')",7
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",6
"('get_comments', 'get_code_snippet', 'get_comments')",6
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",5
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",5
"('get_comments', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",4
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",4
"('get_code_snippet', 'get_comments', 'get_comments')",3
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",3
"('get_failing_tests_covered_classes', 'get_comments', 'get_failing_tests_covered_classes')",3
"('get_failing_tests_covered_classes', 'get_comments', 'get_code_snippet')",2
"('get_comments', 'get_comments', 'get_code_snippet')",2
"('get_comments', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",1
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",1
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_comments')",1
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_comments')",1
"('get_failing_tests_covered_classes', 'get_comments', 'get_failing_tests_covered_methods_for_class')",1
