3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",490
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",261
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments')",215
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",214
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",118
"('get_code_snippet', 'get_code_snippet', 'get_comments')",71
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",67
"('get_code_snippet', 'get_comments', 'get_code_snippet')",56
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",37
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",34
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",28
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",26
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",25
"('get_comments', 'get_code_snippet', 'get_code_snippet')",25
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",24
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",17
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",6
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",5
"('get_code_snippet', 'get_comments', 'get_comments')",4
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",4
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",3
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments')",3
"('get_failing_tests_covered_classes', 'get_comments', 'get_code_snippet')",2
"('get_comments', 'get_comments', 'get_code_snippet')",2
"('get_comments', 'get_comments', 'get_comments')",2
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_comments')",2
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",2
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",1
"('get_comments', 'get_code_snippet', 'get_comments')",1
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",1
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_comments')",1
"('get_failing_tests_covered_classes', 'get_comments', 'get_failing_tests_covered_methods_for_class')",1
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",1
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",1
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",1
