pattern,correlation,p-value
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.0511639739646381,1.1785251854644059e-09
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",0.02735298697258843,0.0011515756137041354
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",0.015503136874044652,0.06545346772228554
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",0.07035273110405599,5.787414249013561e-17
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.0992918045269274,2.8376429298771084e-32
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",-0.0040357213826238275,0.6315725781665088
"('get_code_snippet', 'get_comments', 'get_code_snippet')",0.05989990927625574,1.0519792528583047e-12
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments')",0.08909628975011367,2.757127880552483e-26
"('get_code_snippet', 'get_code_snippet', 'get_comments')",0.04055221675380175,1.433576476345872e-06
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments')",0.03516125864583513,2.927287712138817e-05
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.08242409013586201,1.0188246263520913e-22
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.04226081212487037,5.072481770412626e-07
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",0.03310222106274478,8.34785868973119e-05
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.01218534870854215,0.14765022831211766
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.003685815979238317,0.6614302112318761
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",-0.08248322571868098,9.499336470326123e-23
"('get_comments', 'get_code_snippet', 'get_code_snippet')",0.03797249197585627,6.3793968524037004e-06
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.0035274077896805638,0.6751301742588135
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.07112045172044429,2.650035260656065e-17
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",-0.08379040422892461,1.9954261693333277e-23
"('get_comments', 'get_code_snippet', 'get_comments')",0.025038137450262343,0.002925829254288028
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.05562533366823111,3.7315951410900556e-11
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.012825229640800016,0.12752892478789432
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",0.001581591790481278,0.8509391715740842
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",0.0052266341474207275,0.53458798915506
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",-0.0653765023545819,7.475621421472162e-15
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",0.003477399225899493,0.679477895347091
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",-0.018106110713633033,0.031437412639366676
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_classes')",0.0009556295669348189,0.9095983725970027
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",-0.03809302055040306,5.961647710057968e-06
