pattern,correlation,p-value
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass')",0.11828929693344913,3.571602629154872e-45
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_code_snippet_fail')",0.04362349429179927,2.1522234837152327e-07
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail')",0.03790621718222546,6.620890448914801e-06
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail')",-0.11227790458794962,7.615221306435576e-41
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass', 'get_comments_pass')",0.10780055955790455,9.057786762435603e-38
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass')",-0.09626364297895873,1.991414949880748e-30
"('get_failing_tests_covered_classes_pass', 'get_code_snippet_pass', 'get_comments_pass')",0.09651691814531155,1.4026420110572382e-30
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_code_snippet_fail')",0.03596818748272573,1.911214864972459e-05
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail')",-0.08572334417686368,1.899092269550367e-24
"('get_code_snippet_fail', 'get_comments_fail', 'get_code_snippet_fail')",0.044297896053943096,1.3948008042865206e-07
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_comments_pass')",0.059503665815455846,1.4803017065763377e-12
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_comments_fail')",0.04164793797255103,7.397190443514602e-07
"('get_failing_tests_covered_classes_pass', 'get_code_snippet_fail', 'get_code_snippet_fail')",0.010331899859638408,0.21958251428508635
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass', 'get_code_snippet_pass')",0.04616543463318234,4.061227271920178e-08
"('get_failing_tests_covered_classes_pass', 'get_code_snippet_pass', 'get_code_snippet_pass')",0.0041968564388328855,0.6180186115263726
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_classes_pass')",-0.08363647305097624,2.400965643780286e-23
"('get_failing_tests_covered_methods_for_class_pass', 'get_comments_pass', 'get_code_snippet_pass')",0.04735172901867912,1.808878300449675e-08
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_classes_pass')",-0.08274376620892711,6.973827482048095e-23
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass')",-0.04160898887553088,7.575369358898026e-07
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail')",-0.07643492476400864,9.451522148251085e-20
"('get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail')",0.011649400366655892,0.16629882337761567
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_fail')",-0.052767369482568334,3.5180705648870405e-10
"('get_code_snippet_pass', 'get_comments_pass', 'get_code_snippet_pass')",0.049942696277914825,2.889585114638801e-09
"('get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass', 'get_comments_pass')",-0.03128873783010853,0.00020037199021159653
"('get_comments_fail', 'get_code_snippet_fail', 'get_comments_fail')",0.020233535808312234,0.016201879242797815
"('get_comments_fail', 'get_code_snippet_fail', 'get_code_snippet_fail')",0.036812165347859443,1.2121159114605944e-05
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_pass')",0.007919227152129182,0.3467283049999327
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_pass')",0.012909930250088573,0.1250335357421817
"('get_code_snippet_pass', 'get_code_snippet_pass', 'get_code_snippet_pass')",0.012917037286572649,0.12482589638795519
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_pass')",0.022613202254160157,0.007205845831283509
