3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",2201
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",1370
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",946
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",356
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",317
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",283
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",247
"('get_covered_packages', 'get_code_snippet', 'get_code_snippet')",220
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",200
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",180
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",155
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",112
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",106
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",96
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",85
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",82
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",68
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",44
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",42
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",42
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_covered_packages')",41
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",39
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",38
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",32
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",26
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",25
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_code_snippet')",25
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_failing_tests_covered_classes')",25
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",24
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",24
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",15
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",15
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",9
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_classes')",9
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_failing_tests_covered_methods_for_class')",7
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_code_snippet')",6
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_covered_packages')",6
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",6
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_covered_packages')",5
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_covered_packages')",5
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",5
"('get_covered_packages', 'get_covered_packages', 'get_failing_tests_covered_classes')",4
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",4
"('get_code_snippet', 'get_covered_packages', 'get_failing_tests_covered_classes')",3
"('get_covered_packages', 'get_covered_packages', 'get_covered_packages')",3
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_covered_packages')",2
"('get_covered_packages', 'get_covered_packages', 'get_code_snippet')",2
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_covered_packages')",2
"('get_code_snippet', 'get_covered_packages', 'get_code_snippet')",2
"('get_failing_tests_covered_methods_for_class', 'get_covered_packages', 'get_code_snippet')",2
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",2
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_covered_packages')",1
"('get_failing_tests_covered_methods_for_class', 'get_covered_packages', 'get_failing_tests_covered_classes')",1
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_covered_packages')",1
"('get_covered_packages', 'get_covered_packages', 'get_failing_tests_covered_methods_for_class')",1
