3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",1282
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",529
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",251
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",246
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",215
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",157
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",102
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",80
"('get_covered_packages', 'get_code_snippet', 'get_code_snippet')",58
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",51
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",49
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",47
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",42
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",38
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",36
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",34
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",34
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",32
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_covered_packages')",28
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",27
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",24
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",24
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",22
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",22
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",21
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",18
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_failing_tests_covered_classes')",17
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",14
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",14
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_code_snippet')",13
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_classes')",9
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",8
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_failing_tests_covered_methods_for_class')",7
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",6
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",5
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_covered_packages')",4
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",4
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_covered_packages')",4
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_code_snippet')",4
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",3
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_covered_packages')",2
"('get_code_snippet', 'get_covered_packages', 'get_code_snippet')",2
"('get_failing_tests_covered_methods_for_class', 'get_covered_packages', 'get_code_snippet')",2
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",2
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",2
"('get_code_snippet', 'get_covered_packages', 'get_failing_tests_covered_classes')",2
"('get_failing_tests_covered_methods_for_class', 'get_covered_packages', 'get_failing_tests_covered_classes')",1
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_covered_packages')",1
"('get_covered_packages', 'get_covered_packages', 'get_failing_tests_covered_classes')",1
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_covered_packages')",1
