3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",1463
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",564
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",436
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",403
"('get_code_snippet', 'get_comments', 'get_code_snippet')",312
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments')",303
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",254
"('get_code_snippet', 'get_code_snippet', 'get_comments')",243
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments')",233
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",176
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",165
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",115
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",115
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",110
"('get_comments', 'get_code_snippet', 'get_code_snippet')",110
"('get_comments', 'get_code_snippet', 'get_comments')",88
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",75
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",65
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",53
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",44
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",41
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_classes')",39
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_comments')",38
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",36
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_classes')",31
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",29
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",29
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",25
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",25
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_comments')",24
"('get_comments', 'get_comments', 'get_code_snippet')",23
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",19
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_comments')",18
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_comments')",18
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",16
"('get_failing_tests_covered_classes', 'get_comments', 'get_code_snippet')",15
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",14
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",14
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",12
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",11
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",11
"('get_code_snippet', 'get_comments', 'get_comments')",10
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_failing_tests_covered_methods_for_class')",10
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",10
"('get_comments', 'get_failing_tests_covered_classes', 'get_code_snippet')",9
"('get_comments', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",6
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",6
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_failing_tests_covered_classes')",6
"('get_comments', 'get_comments', 'get_comments')",6
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",4
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",3
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",3
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_comments')",3
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_comments')",3
"('get_failing_tests_covered_classes', 'get_comments', 'get_failing_tests_covered_classes')",2
"('get_failing_tests_covered_classes', 'get_comments', 'get_failing_tests_covered_methods_for_class')",2
"('get_failing_tests_covered_classes', 'get_comments', 'get_comments')",2
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",2
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",2
"('get_comments', 'get_failing_tests_covered_classes', 'get_comments')",1
"('get_comments', 'get_comments', 'get_failing_tests_covered_methods_for_class')",1
"('get_comments', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",1
