3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",913
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",411
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",67
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",62
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",18
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",17
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",16
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_covered_packages')",12
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_code_snippet')",11
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",10
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_failing_tests_covered_classes')",8
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",6
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",5
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_covered_packages')",5
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",4
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",4
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",3
"('get_covered_packages', 'get_covered_packages', 'get_failing_tests_covered_classes')",3
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",3
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",3
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",2
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",2
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",1
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_covered_packages')",1
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_covered_packages')",1
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_code_snippet')",1
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",1
"('get_covered_packages', 'get_covered_packages', 'get_code_snippet')",1
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_covered_packages')",1
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_covered_packages')",1
