pattern,correlation,p-value
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.037963670658324636,0.0005868225717657945
"('list_variables()', 'list_variables()', 'list_variables()', 'list_variables()', 'list_variables()')",0.009291993864309353,0.4002860723488525
"('check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",0.001532004239183142,0.8897077876408576
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.029681589122044473,0.007203033632904735
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.014148125971084056,0.20029079821688112
"('summarize_code()', 'summarize_code()', 'summarize_code()', 'summarize_code()', 'summarize_code()')",-0.028924304411040623,0.008826120967117754
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",-0.0022516632299945643,0.8384971271292545
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.029945058618702346,0.00670455566819674
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.02562849838589595,0.020328962487823937
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()', 'list_variables()')",0.004083938517170129,0.7116274180454778
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.011504318418618825,0.29769837439716856
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()', 'list_variables()', 'list_variables()')",-0.0010241056350227683,0.9261419199128378
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)')",-0.006228941147427747,0.5728654236682167
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()')",0.007924965411326952,0.47315019335720704
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.02855252652997876,0.009736677480371403
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.0002894804724358612,0.9790952789493912
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.014248253096877838,0.19712421116833395
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()')",0.0026991209949395415,0.8069834942311699
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",0.026324155621096378,0.017161856800242462
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",-0.007587950769324383,0.49217368663407796
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()')",0.0029142182825339694,0.7919420204403818
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",0.012095729296063194,0.2735513707272055
"('list_variables()', 'list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",0.005687230751616163,0.6066923276133477
"('list_variables()', 'list_functions()', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",-0.015435323321437312,0.16233626589631422
"('list_variables()', 'list_variables()', 'list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",0.00797649063464325,0.47027781733004853
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(null_deref)', 'summarize_code()')",-0.025866138220357805,0.019193994387300725
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",0.006481176378570246,0.5574260403312186
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.009977905502468283,0.36641865755734626
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_freed_variables()', 'summarize_code()')",-0.007618604925448958,0.4904265578489627
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.03313908825979103,0.0026953097356935745
