pattern,correlation,p-value
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",0.0056276819727724674,0.610464663775938
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",0.026834571463763404,0.015121835518060827
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'summarize_code()')",-0.0015709959525134344,0.8869193247335944
"('check_pattern(null_deref)', 'summarize_code()', 'list_functions()')",-0.00113384774830831,0.9182537656286467
"('summarize_code()', 'list_functions()', 'check_pattern(use_after_free)')",0.010462170049292306,0.343618323055336
"('list_functions()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",0.014048365695859447,0.2034825493463727
"('check_pattern(use_after_free)', 'list_null_assigned_variables()', 'list_freed_variables()')",0.005909182149598971,0.5927247147615743
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",0.02072274957184583,0.06065770713681287
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",-0.004329359895518501,0.6951419772585428
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()')",-0.010667742627416191,0.3342194911510243
"('summarize_code()', 'list_variables()', 'list_freed_variables()')",0.013939380388560752,0.20701158659991722
"('list_variables()', 'list_freed_variables()', 'list_null_assigned_variables()')",-0.006687865901096261,0.5449273949792227
"('list_freed_variables()', 'list_null_assigned_variables()', 'list_functions()')",-0.0017769376386584882,0.8722155710845269
"('list_null_assigned_variables()', 'list_functions()', 'check_pattern(null_deref)')",0.0009089477489228582,0.934427153354554
"('list_functions()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",0.009465025535088033,0.39156983249584365
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",0.002991670453725061,0.7865444793304138
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",0.046318761873162036,2.7295469768365276e-05
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",0.028473800476749307,0.009939907529432685
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",0.014376211140893339,0.19313099377680457
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_functions()')",-0.014970815187410518,0.1753527293749216
"('check_pattern(null_deref)', 'list_functions()', 'summarize_code()')",0.001239236871456887,0.9106860550873062
"('list_functions()', 'summarize_code()', 'check_pattern(use_after_free)')",-0.009058351296461565,0.4122387692496204
"('summarize_code()', 'check_pattern(use_after_free)', 'list_freed_variables()')",-0.012229963383258768,0.26826251352504993
"('check_pattern(use_after_free)', 'list_freed_variables()', 'list_null_assigned_variables()')",-0.02992557819870551,0.006740321783879921
