3gram,frequency
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",813
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",787
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",719
"('summarize_code()', 'list_variables()', 'list_functions()')",519
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)')",454
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",418
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",407
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",394
"('summarize_code()', 'list_variables()', 'list_variables()')",387
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",384
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",380
"('list_variables()', 'list_variables()', 'list_variables()')",372
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",369
"('summarize_code()', 'list_variables()', 'list_freed_variables()')",369
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",358
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",351
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",344
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()')",335
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",332
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",321
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",319
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",318
"('list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()')",314
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",313
"('list_variables()', 'list_functions()', 'list_freed_variables()')",312
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()')",311
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()')",306
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()')",297
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",290
"('list_variables()', 'list_functions()', 'list_null_assigned_variables()')",290
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()')",288
"('list_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()')",284
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_variables()')",275
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",272
"('list_variables()', 'list_freed_variables()', 'list_functions()')",263
"('list_variables()', 'list_variables()', 'list_functions()')",250
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",239
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",236
"('summarize_code()', 'list_functions()', 'list_freed_variables()')",232
"('list_variables()', 'list_functions()', 'check_pattern(null_deref)')",225
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()')",224
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",222
"('summarize_code()', 'list_functions()', 'list_null_assigned_variables()')",215
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",213
"('list_variables()', 'check_pattern(null_deref)', 'summarize_code()')",202
"('list_variables()', 'summarize_code()', 'list_functions()')",201
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'summarize_code()')",197
"('list_variables()', 'list_freed_variables()', 'list_null_assigned_variables()')",194
"('list_variables()', 'list_variables()', 'list_freed_variables()')",184
"('check_pattern(use_after_free)', 'list_freed_variables()', 'list_null_assigned_variables()')",178
"('check_pattern(null_deref)', 'summarize_code()', 'list_functions()')",178
"('list_functions()', 'list_null_assigned_variables()', 'list_freed_variables()')",178
"('list_variables()', 'check_pattern(null_deref)', 'list_variables()')",173
"('summarize_code()', 'list_freed_variables()', 'list_functions()')",170
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",169
"('list_functions()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",167
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_null_assigned_variables()')",161
"('list_functions()', 'check_pattern(null_deref)', 'list_freed_variables()')",160
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(buffer_overflow)')",157
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",156
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",154
"('summarize_code()', 'list_functions()', 'list_variables()')",153
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",152
"('list_variables()', 'summarize_code()', 'list_variables()')",152
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'list_variables()')",152
"('summarize_code()', 'list_freed_variables()', 'list_null_assigned_variables()')",150
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'summarize_code()')",148
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",146
"('check_pattern(null_deref)', 'list_variables()', 'summarize_code()')",145
"('list_functions()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",141
"('list_variables()', 'summarize_code()', 'list_freed_variables()')",140
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",139
"('list_freed_variables()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",137
"('summarize_code()', 'list_variables()', 'check_pattern(null_deref)')",137
"('list_functions()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",134
"('list_variables()', 'list_variables()', 'check_pattern(null_deref)')",134
"('summarize_code()', 'list_variables()', 'check_pattern(buffer_overflow)')",134
"('check_pattern(use_after_free)', 'summarize_code()', 'list_variables()')",133
"('list_freed_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",131
"('list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",131
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",131
"('list_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",126
"('check_pattern(null_deref)', 'summarize_code()', 'list_freed_variables()')",125
"('summarize_code()', 'list_functions()', 'check_pattern(null_deref)')",124
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",122
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",121
"('list_freed_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",119
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_freed_variables()')",119
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()')",118
"('list_freed_variables()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",117
"('list_variables()', 'list_freed_variables()', 'list_variables()')",117
"('list_freed_variables()', 'list_null_assigned_variables()', 'list_functions()')",116
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_freed_variables()')",115
"('list_freed_variables()', 'list_functions()', 'check_pattern(null_deref)')",115
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",114
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",112
"('list_functions()', 'list_freed_variables()', 'check_pattern(null_deref)')",112
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(null_deref)')",110
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'summarize_code()')",108
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",108
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(null_deref)')",107
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",106
