3gram,frequency
"('check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",260
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",209
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",198
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",184
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",159
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",129
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",97
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",97
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",93
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",87
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'summarize_code()')",86
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",80
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",71
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'summarize_code()')",69
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'summarize_code()')",64
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",62
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_variables()')",56
"('check_pattern(null_deref)', 'summarize_code()', 'check_pattern(use_after_free)')",49
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_variables()')",46
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_variables()')",42
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'summarize_code()')",41
"('list_variables()', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",37
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'list_variables()')",36
"('summarize_code()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",36
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)')",32
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_variables()')",31
"('list_variables()', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",30
"('check_pattern(use_after_free)', 'list_variables()', 'check_pattern(null_deref)')",30
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",29
"('check_pattern(buffer_overflow)', 'summarize_code()', 'check_pattern(null_deref)')",29
"('summarize_code()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",27
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(use_after_free)')",26
"('summarize_code()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",26
"('summarize_code()', 'list_variables()', 'check_pattern(null_deref)')",23
"('list_variables()', 'summarize_code()', 'check_pattern(null_deref)')",23
"('check_pattern(use_after_free)', 'summarize_code()', 'check_pattern(null_deref)')",22
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()')",20
"('list_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()')",19
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(use_after_free)')",18
"('list_variables()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",18
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'list_variables()')",18
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",18
"('list_variables()', 'check_pattern(null_deref)', 'summarize_code()')",16
"('check_pattern(use_after_free)', 'summarize_code()', 'list_variables()')",16
"('check_pattern(use_after_free)', 'list_variables()', 'check_pattern(buffer_overflow)')",16
"('check_pattern(buffer_overflow)', 'summarize_code()', 'check_pattern(use_after_free)')",16
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'summarize_code()')",16
"('summarize_code()', 'list_variables()', 'check_pattern(buffer_overflow)')",15
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",15
"('check_pattern(null_deref)', 'list_variables()', 'summarize_code()')",15
"('summarize_code()', 'check_pattern(use_after_free)', 'list_variables()')",12
"('summarize_code()', 'check_pattern(null_deref)', 'list_variables()')",11
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(buffer_overflow)')",11
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()')",11
"('list_variables()', 'check_pattern(use_after_free)', 'summarize_code()')",11
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",11
"('list_variables()', 'summarize_code()', 'check_pattern(buffer_overflow)')",9
"('summarize_code()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",9
"('list_variables()', 'summarize_code()', 'check_pattern(use_after_free)')",9
"('summarize_code()', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",9
"('summarize_code()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",7
"('check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",6
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",6
"('summarize_code()', 'list_variables()', 'check_pattern(use_after_free)')",6
"('summarize_code()', 'check_pattern(buffer_overflow)', 'list_variables()')",6
"('check_pattern(use_after_free)', 'summarize_code()', 'check_pattern(buffer_overflow)')",6
"('check_pattern(use_after_free)', 'summarize_code()', 'check_pattern(use_after_free)')",6
"('check_pattern(use_after_free)', 'list_variables()', 'check_pattern(use_after_free)')",5
"('check_pattern(use_after_free)', 'list_variables()', 'summarize_code()')",5
"('check_pattern(use_after_free)', 'list_variables()', 'list_freed_variables()')",5
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",5
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",5
"('list_variables()', 'list_freed_variables()', 'check_pattern(use_after_free)')",5
"('summarize_code()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",5
"('check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'list_variables()')",4
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(null_deref)')",4
"('check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'summarize_code()')",4
"('list_freed_variables()', 'check_pattern(use_after_free)', 'summarize_code()')",4
"('check_pattern(use_after_free)', 'summarize_code()', 'list_null_assigned_variables()')",4
"('summarize_code()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",4
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",4
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_functions()')",4
"('list_variables()', 'summarize_code()', 'list_null_assigned_variables()')",4
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'list_variables()')",3
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",3
"('list_variables()', 'list_freed_variables()', 'summarize_code()')",3
"('summarize_code()', 'list_variables()', 'list_null_assigned_variables()')",3
"('check_pattern(use_after_free)', 'list_variables()', 'list_functions()')",3
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",3
"('check_pattern(null_deref)', 'summarize_code()', 'check_pattern(null_deref)')",3
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",3
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",3
"('summarize_code()', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",3
"('check_pattern(null_deref)', 'summarize_code()', 'check_pattern(buffer_overflow)')",3
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_functions()')",3
"('summarize_code()', 'list_variables()', 'list_functions()')",3
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",3
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",3
"('check_pattern(null_deref)', 'list_variables()', 'list_null_assigned_variables()')",2
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_functions()')",2
"('check_pattern(null_deref)', 'list_functions()', 'list_freed_variables()')",2
"('list_null_assigned_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",2
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",2
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()')",2
"('list_freed_variables()', 'summarize_code()', 'check_pattern(null_deref)')",2
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'list_variables()')",2
"('list_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",2
"('check_pattern(use_after_free)', 'list_functions()', 'check_pattern(null_deref)')",2
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'summarize_code()')",2
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",2
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'list_variables()')",2
"('summarize_code()', 'check_pattern(use_after_free)', 'list_functions()')",2
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_null_assigned_variables()')",2
"('list_null_assigned_variables()', 'list_variables()', 'check_pattern(null_deref)')",2
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",2
"('list_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",2
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",2
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_null_assigned_variables()')",2
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",2
"('check_pattern(null_deref)', 'list_functions()', 'check_pattern(use_after_free)')",2
"('list_variables()', 'check_pattern(use_after_free)', 'list_freed_variables()')",2
"('summarize_code()', 'check_pattern(null_deref)', 'list_freed_variables()')",2
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_functions()')",2
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",2
"('summarize_code()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",1
"('summarize_code()', 'list_variables()', 'list_freed_variables()')",1
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_freed_variables()')",1
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",1
"('summarize_code()', 'list_functions()', 'list_freed_variables()')",1
"('list_variables()', 'summarize_code()', 'list_functions()')",1
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'list_functions()')",1
"('list_variables()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",1
"('summarize_code()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",1
"('list_variables()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",1
"('list_variables()', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",1
"('list_null_assigned_variables()', 'list_variables()', 'check_pattern(use_after_free)')",1
"('check_pattern(use_after_free)', 'list_functions()', 'list_freed_variables()')",1
"('list_variables()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",1
"('summarize_code()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",1
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",1
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'summarize_code()')",1
"('check_pattern(null_deref)', 'list_variables()', 'list_functions()')",1
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",1
"('list_variables()', 'list_functions()', 'list_freed_variables()')",1
