4gram,frequency
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_functions()')",298
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",294
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()', 'list_variables()')",239
"('list_variables()', 'list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",238
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",220
"('summarize_code()', 'list_variables()', 'list_functions()', 'list_freed_variables()')",202
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",201
"('summarize_code()', 'list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",196
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",194
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_variables()')",192
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_freed_variables()')",174
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",154
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",150
"('list_variables()', 'list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()')",147
"('summarize_code()', 'list_variables()', 'list_functions()', 'check_pattern(null_deref)')",142
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)', 'summarize_code()')",140
"('list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",133
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",131
"('summarize_code()', 'list_variables()', 'list_freed_variables()', 'list_functions()')",129
"('summarize_code()', 'list_variables()', 'list_variables()', 'list_variables()')",124
"('list_variables()', 'list_variables()', 'list_variables()', 'list_variables()')",124
"('summarize_code()', 'list_variables()', 'list_variables()', 'list_functions()')",122
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",121
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",120
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",117
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()', 'list_functions()')",116
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",115
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()', 'list_functions()')",115
"('list_functions()', 'check_pattern(use_after_free)', 'list_freed_variables()', 'list_null_assigned_variables()')",113
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'check_pattern(null_deref)')",112
"('summarize_code()', 'list_variables()', 'list_functions()', 'list_null_assigned_variables()')",111
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",109
"('list_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()')",107
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",106
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()', 'list_variables()')",106
"('summarize_code()', 'list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()')",105
"('list_functions()', 'check_pattern(null_deref)', 'list_freed_variables()', 'list_null_assigned_variables()')",105
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",103
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",102
"('list_variables()', 'list_variables()', 'list_functions()', 'list_freed_variables()')",102
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",99
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()', 'list_variables()')",98
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_variables()', 'summarize_code()')",97
"('list_variables()', 'list_functions()', 'check_pattern(null_deref)', 'list_freed_variables()')",97
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()', 'list_functions()')",92
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()', 'list_freed_variables()')",91
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",91
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",90
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",89
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",89
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",89
"('summarize_code()', 'list_variables()', 'list_variables()', 'list_freed_variables()')",89
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",88
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",88
"('list_variables()', 'list_variables()', 'list_variables()', 'list_functions()')",88
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",87
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",87
"('list_variables()', 'summarize_code()', 'list_functions()', 'list_freed_variables()')",87
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",86
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",83
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",82
"('check_pattern(null_deref)', 'summarize_code()', 'list_functions()', 'list_freed_variables()')",81
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",80
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",79
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",78
"('list_functions()', 'list_freed_variables()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",78
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)')",78
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",76
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()')",76
"('list_variables()', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",75
"('summarize_code()', 'list_variables()', 'list_freed_variables()', 'list_null_assigned_variables()')",74
"('list_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",73
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)', 'list_variables()')",73
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()', 'list_freed_variables()')",72
"('list_variables()', 'list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",72
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",72
"('list_variables()', 'list_functions()', 'list_null_assigned_variables()', 'list_freed_variables()')",72
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)', 'summarize_code()')",72
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_freed_variables()', 'list_null_assigned_variables()')",70
"('list_variables()', 'list_functions()', 'list_freed_variables()', 'check_pattern(null_deref)')",70
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()')",70
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'summarize_code()')",69
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",69
"('list_variables()', 'list_variables()', 'list_freed_variables()', 'list_functions()')",68
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()')",68
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()')",67
"('list_variables()', 'list_variables()', 'list_functions()', 'list_null_assigned_variables()')",67
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",67
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",67
"('summarize_code()', 'list_functions()', 'list_variables()', 'list_freed_variables()')",67
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",66
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",66
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()', 'check_pattern(null_deref)')",65
"('list_variables()', 'check_pattern(null_deref)', 'summarize_code()', 'list_functions()')",65
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()')",64
"('summarize_code()', 'list_variables()', 'list_freed_variables()', 'list_variables()')",64
"('summarize_code()', 'list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)')",64
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()', 'list_variables()')",63
"('list_functions()', 'list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",63
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()', 'check_pattern(null_deref)')",62
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)')",62
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'summarize_code()', 'list_variables()')",62
"('summarize_code()', 'list_functions()', 'list_null_assigned_variables()', 'list_freed_variables()')",61
"('list_functions()', 'list_freed_variables()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",61
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",61
"('summarize_code()', 'list_variables()', 'check_pattern(null_deref)', 'list_functions()')",61
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",60
