pattern,correlation,p-value
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",-0.0018921610454299214,0.9105215028753361
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet')",0.023255740771762068,0.16715309899307496
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",0.021181425715916555,0.20833227338913693
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_comments')",-0.008397935735123551,0.6179305860786026
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_comments')",0.01581949943105249,0.3474112113406851
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet')",0.027613620563450774,0.10092993457998206
"('get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet', 'get_code_snippet')",0.025810501806725738,0.12522353856242077
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",0.03329591463856761,0.04791915013363714
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments', 'get_code_snippet', 'get_code_snippet')",0.03622527726310258,0.031379591075954845
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_comments')",0.024885124725036397,0.13934752115949678
"('get_code_snippet', 'get_comments', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",0.03649288161431043,0.030148406736221628
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments', 'get_code_snippet', 'get_comments')",0.07231412209076904,1.7036214410233946e-05
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.03115279645749939,0.06421275998217403
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.002525966569932258,0.8807453902730207
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",-0.00591344286289361,0.725424231084537
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.014532357224863837,0.38804818726642676
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet')",0.014154636160626451,0.4005019928717356
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments', 'get_code_snippet')",-0.004828649131003297,0.7742742883974171
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.012001677654971784,0.47594573520780786
"('get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet', 'get_comments')",-0.001072047607043723,0.9492314915197612
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.0021297173156920573,0.899344116128799
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",0.020873075948980302,0.21503285123390747
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.028437472682570974,0.0911578093520643
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",-0.028437472682570877,0.0911578093520643
"('get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",0.01225305117064762,0.46675448032680894
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",0.002129717315692057,0.899344116128799
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_comments')",-0.001072047607043723,0.9492314915197612
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",0.02631321332986114,0.11803260082657004
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",0.015083485155148863,0.370305753610619
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",0.005512486683467809,0.7433621219083701
