4gram,frequency
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",114
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",66
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",37
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",32
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",29
"('get_covered_packages', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",23
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",23
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",19
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",18
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",12
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",11
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",9
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",8
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",8
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",7
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",6
