4gram,frequency
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail')",1701
"('get_covered_packages_pass', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail')",501
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_fail')",153
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_classes_fail')",79
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_code_snippet_fail')",73
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_code_snippet_fail', 'get_failing_tests_covered_classes_fail')",59
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_code_snippet_pass')",48
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_pass')",47
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_covered_packages_pass', 'get_failing_tests_covered_classes_fail')",42
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail')",42
"('get_failing_tests_covered_classes_fail', 'get_covered_packages_pass', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail')",35
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_fail')",34
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail')",29
"('get_covered_packages_pass', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_fail')",29
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_covered_packages_pass')",28
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass')",26
"('get_failing_tests_covered_classes_fail', 'get_code_snippet_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail')",25
"('get_covered_packages_pass', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_covered_packages_pass')",23
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_code_snippet_pass', 'get_failing_tests_covered_classes_fail')",19
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass')",16
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail')",16
"('get_covered_packages_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail')",15
"('get_covered_packages_pass', 'get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_classes_fail', 'get_code_snippet_fail')",14
"('get_failing_tests_covered_classes_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_classes_fail', 'get_code_snippet_fail')",13
