4gram,frequency
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass', 'get_comments_pass')",178
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_code_snippet_fail')",77
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass', 'get_code_snippet_pass')",65
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail')",59
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_code_snippet_fail', 'get_code_snippet_fail')",47
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass', 'get_comments_pass')",44
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail')",39
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_pass')",38
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass')",31
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_code_snippet_fail', 'get_comments_fail')",28
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_comments_fail', 'get_code_snippet_fail')",27
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass', 'get_comments_pass', 'get_code_snippet_pass')",26
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_code_snippet_fail', 'get_code_snippet_fail')",26
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail')",25
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_fail')",23
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass')",20
"('get_code_snippet_fail', 'get_comments_fail', 'get_code_snippet_fail', 'get_failing_tests_covered_classes_pass')",18
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass', 'get_comments_pass')",18
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass', 'get_code_snippet_pass', 'get_code_snippet_pass')",17
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_failing_tests_covered_classes_pass')",17
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_comments_pass', 'get_code_snippet_pass')",17
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_comments_pass', 'get_code_snippet_pass')",16
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_code_snippet_fail', 'get_comments_fail')",15
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_code_snippet_pass')",15
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_comments_fail')",14
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass', 'get_code_snippet_pass', 'get_comments_pass')",13
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_classes_pass')",12
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_comments_fail', 'get_failing_tests_covered_classes_pass')",12
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass', 'get_code_snippet_pass')",12
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_pass')",12
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass')",11
"('get_failing_tests_covered_classes_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass', 'get_code_snippet_fail')",11
"('get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_comments_fail')",11
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_comments_fail', 'get_code_snippet_fail')",10
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_code_snippet_fail', 'get_failing_tests_covered_classes_pass')",10
