3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",243
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",136
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",122
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",79
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments')",76
"('get_code_snippet', 'get_code_snippet', 'get_comments')",39
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",34
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",31
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",26
"('get_code_snippet', 'get_comments', 'get_code_snippet')",22
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",22
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",19
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",18
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",14
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",11
"('get_comments', 'get_code_snippet', 'get_code_snippet')",9
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",6
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",5
"('get_code_snippet', 'get_comments', 'get_comments')",2
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",2
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",1
"('get_comments', 'get_comments', 'get_comments')",1
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",1
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",1
"('get_failing_tests_covered_classes', 'get_comments', 'get_code_snippet')",1
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",1
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",1
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_comments')",1
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",1
