3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",1244
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",465
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",445
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",408
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",296
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",266
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",228
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",209
"('get_code_snippet', 'get_comments', 'get_code_snippet')",183
"('get_code_snippet', 'get_code_snippet', 'get_comments')",183
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",174
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments')",172
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",138
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments')",138
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",132
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",126
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",122
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",114
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",97
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",81
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",79
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",67
"('get_comments', 'get_code_snippet', 'get_code_snippet')",65
"('get_comments', 'get_code_snippet', 'get_comments')",59
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",52
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",49
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",47
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",46
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",43
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",42
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_classes')",37
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_comments')",33
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",30
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_classes')",30
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_failing_tests_covered_methods_for_class')",28
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_comments')",28
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",25
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",23
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",23
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",21
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",18
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",17
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_failing_tests_covered_classes')",16
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_comments')",15
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",12
"('get_comments', 'get_comments', 'get_code_snippet')",12
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_comments')",7
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",6
"('get_failing_tests_covered_classes', 'get_comments', 'get_code_snippet')",6
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",6
"('get_comments', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",6
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_comments')",6
"('get_code_snippet', 'get_comments', 'get_comments')",6
"('get_comments', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",5
"('get_comments', 'get_failing_tests_covered_classes', 'get_code_snippet')",4
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_comments')",3
"('get_comments', 'get_failing_tests_covered_classes', 'get_comments')",3
"('get_comments', 'get_comments', 'get_comments')",3
"('get_failing_tests_covered_classes', 'get_comments', 'get_failing_tests_covered_classes')",2
"('get_failing_tests_covered_classes', 'get_comments', 'get_comments')",2
"('get_comments', 'get_comments', 'get_failing_tests_covered_classes')",2
"('get_comments', 'get_comments', 'get_failing_tests_covered_methods_for_class')",1
