3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",345
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",261
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",220
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",181
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",168
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",149
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",121
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",119
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",112
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments')",111
"('get_code_snippet', 'get_comments', 'get_code_snippet')",98
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",90
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",79
"('get_code_snippet', 'get_code_snippet', 'get_comments')",73
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",68
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",63
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",60
"('get_comments', 'get_code_snippet', 'get_comments')",53
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",51
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",42
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",41
"('get_comments', 'get_code_snippet', 'get_code_snippet')",40
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",37
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",33
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",31
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",25
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_classes')",24
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",23
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",22
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",21
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_comments')",21
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_failing_tests_covered_methods_for_class')",20
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_classes')",20
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_comments')",19
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_comments')",15
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",15
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",14
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",13
"('get_comments', 'get_comments', 'get_code_snippet')",12
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",12
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_failing_tests_covered_classes')",11
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",11
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments')",10
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",9
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",8
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",8
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_comments')",6
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",5
"('get_comments', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",5
"('get_failing_tests_covered_classes', 'get_comments', 'get_code_snippet')",4
"('get_code_snippet', 'get_comments', 'get_comments')",4
"('get_comments', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",3
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_comments')",3
"('get_comments', 'get_failing_tests_covered_classes', 'get_comments')",3
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_comments')",2
"('get_failing_tests_covered_classes', 'get_comments', 'get_comments')",2
"('get_comments', 'get_failing_tests_covered_classes', 'get_code_snippet')",2
"('get_comments', 'get_comments', 'get_failing_tests_covered_classes')",2
"('get_comments', 'get_comments', 'get_comments')",2
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",1
"('get_comments', 'get_comments', 'get_failing_tests_covered_methods_for_class')",1
