3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",3285
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",1228
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",1035
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",450
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",323
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",273
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",262
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",205
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",194
"('get_covered_packages', 'get_code_snippet', 'get_code_snippet')",180
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",166
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",118
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",112
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",109
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",104
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",96
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",82
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_covered_packages')",81
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_failing_tests_covered_classes')",75
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",71
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",64
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",43
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",32
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",30
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",29
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",29
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",29
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",26
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",26
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",23
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",19
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",19
