3gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",220
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",115
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",80
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",78
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments')",48
"('get_code_snippet', 'get_code_snippet', 'get_comments')",45
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",43
"('get_code_snippet', 'get_comments', 'get_code_snippet')",40
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",31
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",28
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",28
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",27
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",25
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",21
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",15
"('get_comments', 'get_code_snippet', 'get_code_snippet')",12
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",8
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",6
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",5
"('get_comments', 'get_code_snippet', 'get_comments')",5
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",5
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",4
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",3
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",3
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",3
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",3
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments')",3
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_classes')",2
"('get_comments', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",2
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",2
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_comments')",2
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",1
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",1
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",1
"('get_comments', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",1
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",1
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_comments')",1
