3gram,frequency
"('check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",7584
"('list_variables()_valid', 'list_variables()_valid', 'list_variables()_valid')",2083
"('check_pattern(use_after_free)_valid', 'check_pattern(use_after_free)_valid', 'check_pattern(use_after_free)_valid')",1688
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",1015
"('list_variables()_valid', 'list_functions()_valid', 'check_pattern(buffer_overflow)_valid')",628
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'list_functions()_valid')",478
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'list_variables()_valid')",474
"('check_pattern(buffer_overflow)_valid', 'list_variables()_valid', 'check_pattern(buffer_overflow)_valid')",422
"('check_pattern(buffer_overflow)_valid', 'list_functions()_valid', 'check_pattern(buffer_overflow)_valid')",419
"('list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",382
"('summarize_code()_valid', 'summarize_code()_valid', 'summarize_code()_valid')",374
"('check_pattern(buffer_overflow)_valid', 'list_variables()_valid', 'list_variables()_valid')",364
"('list_variables()_valid', 'list_variables()_valid', 'check_pattern(buffer_overflow)_valid')",358
"('list_variables()_valid', 'list_functions()_valid', 'check_pattern(use_after_free)_valid')",357
"('list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid')",352
"('check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'list_variables()_valid')",329
"('list_null_assigned_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",280
"('check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'list_functions()_valid')",278
"('list_freed_variables()_valid', 'check_pattern(null_deref)_valid', 'summarize_code()_valid')",266
"('check_pattern(null_deref)_valid', 'summarize_code()_valid', 'summarize_code()_valid')",252
"('list_null_assigned_variables()_valid', 'list_freed_variables()_valid', 'summarize_code()_valid')",246
"('list_freed_variables()_valid', 'summarize_code()_valid', 'summarize_code()_valid')",244
