5gram,frequency
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",308
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",209
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",147
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_comments')",103
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet')",98
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments', 'get_code_snippet')",93
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_comments')",81
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",76
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",76
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",74
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_comments')",62
"('get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet', 'get_code_snippet')",55
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",53
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",52
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet')",50
"('get_code_snippet', 'get_comments', 'get_code_snippet', 'get_comments', 'get_code_snippet')",47
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",47
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",44
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",41
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",39
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",37
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",36
"('get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet', 'get_comments')",35
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet', 'get_code_snippet')",35
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet')",34
"('get_code_snippet', 'get_comments', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",34
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",33
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",32
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",31
"('get_comments', 'get_code_snippet', 'get_comments', 'get_code_snippet', 'get_comments')",30
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",29
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",29
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet', 'get_comments')",29
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_comments')",29
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments', 'get_code_snippet', 'get_code_snippet')",28
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",27
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet', 'get_comments', 'get_code_snippet')",27
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",26
