4gram,frequency
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",6626
"('list_variables()', 'list_variables()', 'list_variables()', 'list_variables()')",1626
"('check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",1365
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",741
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",361
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",301
"('summarize_code()', 'summarize_code()', 'summarize_code()', 'summarize_code()')",287
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()')",281
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",251
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",244
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",234
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",232
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()', 'list_variables()')",230
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)')",229
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",220
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)')",220
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()')",203
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",199
"('list_variables()', 'list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",196
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()')",191
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",168
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",165
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(use_after_free)')",160
"('list_freed_variables()', 'check_pattern(null_deref)', 'summarize_code()', 'summarize_code()')",159
"('list_variables()', 'list_functions()', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",151
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'list_freed_variables()', 'summarize_code()')",150
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()')",147
"('list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(null_deref)', 'summarize_code()')",143
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",143
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",140
"('list_variables()', 'list_variables()', 'list_variables()', 'list_functions()')",130
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",125
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_functions()')",125
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_freed_variables()', 'summarize_code()')",121
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",120
"('list_null_assigned_variables()', 'list_freed_variables()', 'summarize_code()', 'summarize_code()')",119
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",116
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",115
"('list_functions()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",114
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",110
"('list_functions()', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",108
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",108
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",107
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",106
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",106
"('summarize_code()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",101
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",99
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()')",96
"('list_functions()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'list_freed_variables()')",93
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",93
"('check_pattern(use_after_free)', 'list_variables()', 'list_variables()', 'list_variables()')",92
"('list_functions()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",90
"('list_variables()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",90
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_null_assigned_variables()', 'list_freed_variables()')",89
"('list_variables()', 'list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)')",87
"('summarize_code()', 'list_variables()', 'list_variables()', 'list_variables()')",87
"('list_variables()', 'list_functions()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",86
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",85
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",85
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",84
"('list_functions()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",84
"('check_pattern(null_deref)', 'list_freed_variables()', 'summarize_code()', 'summarize_code()')",80
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'summarize_code()', 'list_freed_variables()')",78
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",77
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",77
"('check_pattern(buffer_overflow)', 'summarize_code()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",76
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()')",74
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",73
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",72
"('list_freed_variables()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",71
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",71
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",71
"('list_variables()', 'check_pattern(use_after_free)', 'list_variables()', 'list_variables()')",71
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",69
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",69
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()', 'list_functions()')",68
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",65
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_null_assigned_variables()', 'list_freed_variables()')",63
"('check_pattern(use_after_free)', 'list_freed_variables()', 'check_pattern(null_deref)', 'summarize_code()')",61
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()', 'list_null_assigned_variables()')",60
"('list_variables()', 'list_variables()', 'list_variables()', 'check_pattern(use_after_free)')",60
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'summarize_code()')",60
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()')",59
"('check_pattern(use_after_free)', 'list_functions()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",58
"('list_variables()', 'list_variables()', 'list_functions()', 'check_pattern(use_after_free)')",58
"('list_null_assigned_variables()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",58
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'list_freed_variables()')",57
"('check_pattern(use_after_free)', 'list_freed_variables()', 'check_pattern(use_after_free)', 'check_pattern(use_after_free)')",56
"('list_variables()', 'list_variables()', 'check_pattern(use_after_free)', 'list_variables()')",56
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()', 'check_pattern(buffer_overflow)')",55
"('list_variables()', 'check_pattern(use_after_free)', 'list_functions()', 'check_pattern(buffer_overflow)')",53
