4gram,frequency
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",362
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",336
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_functions()')",267
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()', 'list_variables()')",208
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_variables()')",201
"('summarize_code()', 'list_variables()', 'list_functions()', 'list_freed_variables()')",190
"('list_variables()', 'list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",186
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",169
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_freed_variables()')",166
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",164
"('summarize_code()', 'list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",163
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",159
"('list_variables()', 'list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()')",155
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",153
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",149
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)', 'summarize_code()')",146
"('list_variables()', 'list_variables()', 'list_variables()', 'list_variables()')",146
"('summarize_code()', 'list_variables()', 'list_freed_variables()', 'list_functions()')",144
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",143
"('list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",138
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",134
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",131
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",130
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",130
"('summarize_code()', 'list_variables()', 'list_functions()', 'check_pattern(null_deref)')",124
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",120
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",114
"('summarize_code()', 'list_variables()', 'list_variables()', 'list_variables()')",114
"('summarize_code()', 'list_variables()', 'list_functions()', 'list_null_assigned_variables()')",112
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",109
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",109
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",108
"('summarize_code()', 'list_variables()', 'list_variables()', 'list_functions()')",106
"('list_functions()', 'check_pattern(null_deref)', 'list_freed_variables()', 'list_null_assigned_variables()')",105
"('summarize_code()', 'list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()')",105
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",104
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()')",104
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",103
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",103
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",101
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()', 'list_functions()')",101
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()', 'list_functions()')",99
"('list_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()')",99
"('list_variables()', 'list_functions()', 'check_pattern(null_deref)', 'list_freed_variables()')",98
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()')",94
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",91
"('list_functions()', 'check_pattern(use_after_free)', 'list_freed_variables()', 'list_null_assigned_variables()')",90
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()', 'list_freed_variables()')",89
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",88
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",87
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_variables()', 'summarize_code()')",86
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()', 'list_functions()')",85
"('summarize_code()', 'list_variables()', 'list_variables()', 'list_freed_variables()')",84
"('list_variables()', 'list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",83
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()')",82
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'check_pattern(null_deref)')",82
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()', 'list_variables()')",82
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)')",81
"('list_variables()', 'summarize_code()', 'list_functions()', 'list_freed_variables()')",80
"('list_variables()', 'list_functions()', 'list_null_assigned_variables()', 'list_freed_variables()')",77
