3gram,frequency
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",582
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",576
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",547
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)')",535
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",530
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(use_after_free)')",528
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",514
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",441
"('list_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()')",389
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()')",379
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",361
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_freed_variables()')",338
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",337
"('list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()')",323
"('list_variables()', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",320
"('list_variables()', 'list_freed_variables()', 'list_functions()')",299
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)')",281
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_functions()')",271
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_variables()')",263
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()')",259
"('summarize_code()', 'list_variables()', 'list_functions()')",248
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()')",245
"('list_variables()', 'list_functions()', 'list_null_assigned_variables()')",238
"('list_variables()', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",237
"('list_variables()', 'list_variables()', 'list_variables()')",230
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_variables()')",215
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",208
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'list_functions()')",206
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",204
"('list_functions()', 'summarize_code()', 'list_null_assigned_variables()')",197
"('check_pattern(null_deref)', 'list_freed_variables()', 'check_pattern(use_after_free)')",197
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_variables()')",189
"('list_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",183
"('list_functions()', 'list_null_assigned_variables()', 'list_freed_variables()')",182
"('list_freed_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",178
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_freed_variables()')",177
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_variables()')",177
"('check_pattern(use_after_free)', 'list_variables()', 'check_pattern(null_deref)')",177
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",176
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",174
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",170
"('summarize_code()', 'list_variables()', 'check_pattern(buffer_overflow)')",169
"('check_pattern(buffer_overflow)', 'summarize_code()', 'check_pattern(null_deref)')",169
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",168
"('summarize_code()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",168
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()')",165
"('check_pattern(use_after_free)', 'list_functions()', 'list_null_assigned_variables()')",164
"('list_variables()', 'list_variables()', 'list_functions()')",162
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",158
"('list_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",158
"('list_variables()', 'list_variables()', 'list_freed_variables()')",156
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",154
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",152
"('list_variables()', 'list_functions()', 'list_freed_variables()')",152
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",150
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_freed_variables()')",149
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",149
"('check_pattern(buffer_overflow)', 'list_functions()', 'summarize_code()')",149
"('summarize_code()', 'list_variables()', 'check_pattern(null_deref)')",148
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_null_assigned_variables()')",145
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(use_after_free)')",144
"('check_pattern(buffer_overflow)', 'list_functions()', 'list_null_assigned_variables()')",143
"('list_variables()', 'summarize_code()', 'list_functions()')",143
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",142
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(null_deref)')",142
"('list_variables()', 'list_functions()', 'check_pattern(null_deref)')",142
"('summarize_code()', 'list_functions()', 'list_null_assigned_variables()')",139
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_functions()')",137
"('list_functions()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",135
"('summarize_code()', 'check_pattern(buffer_overflow)', 'list_variables()')",135
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_freed_variables()')",134
"('list_variables()', 'list_freed_variables()', 'list_null_assigned_variables()')",134
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",134
"('list_variables()', 'check_pattern(use_after_free)', 'list_freed_variables()')",133
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_functions()')",132
"('list_variables()', 'list_functions()', 'summarize_code()')",132
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",132
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",131
"('summarize_code()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",131
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",131
"('list_freed_variables()', 'list_functions()', 'summarize_code()')",129
"('list_functions()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",127
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'check_pattern(use_after_free)')",126
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'summarize_code()')",124
"('summarize_code()', 'list_variables()', 'check_pattern(use_after_free)')",124
"('list_variables()', 'list_functions()', 'check_pattern(use_after_free)')",123
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",123
"('list_functions()', 'list_null_assigned_variables()', 'summarize_code()')",123
