3gram,frequency
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",1629
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",1463
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",1231
"('summarize_code()', 'list_variables()', 'list_functions()')",1091
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",943
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)')",907
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",840
"('summarize_code()', 'list_variables()', 'list_variables()')",820
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",812
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",782
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",757
"('list_variables()', 'list_variables()', 'list_variables()')",743
"('summarize_code()', 'list_variables()', 'list_freed_variables()')",737
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()')",726
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",717
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",713
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",692
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",688
"('list_variables()', 'list_functions()', 'list_freed_variables()')",678
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",668
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",668
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",633
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",630
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",622
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()')",621
"('list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()')",618
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_variables()')",595
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()')",592
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",591
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",579
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()')",578
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()')",578
"('list_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()')",576
"('list_variables()', 'list_functions()', 'list_null_assigned_variables()')",567
"('list_variables()', 'list_variables()', 'list_functions()')",526
"('list_variables()', 'list_freed_variables()', 'list_functions()')",510
"('summarize_code()', 'list_functions()', 'list_freed_variables()')",507
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",460
"('list_variables()', 'list_functions()', 'check_pattern(null_deref)')",457
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",448
"('list_variables()', 'summarize_code()', 'list_functions()')",446
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",439
"('summarize_code()', 'list_functions()', 'list_null_assigned_variables()')",438
"('check_pattern(use_after_free)', 'list_freed_variables()', 'list_null_assigned_variables()')",429
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()')",429
"('list_variables()', 'list_freed_variables()', 'list_null_assigned_variables()')",418
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'summarize_code()')",408
"('list_variables()', 'check_pattern(null_deref)', 'summarize_code()')",401
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",395
"('list_variables()', 'list_variables()', 'list_freed_variables()')",386
"('check_pattern(null_deref)', 'summarize_code()', 'list_functions()')",374
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(buffer_overflow)')",374
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_null_assigned_variables()')",353
"('list_functions()', 'list_null_assigned_variables()', 'list_freed_variables()')",340
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",340
"('list_functions()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",333
"('summarize_code()', 'list_freed_variables()', 'list_functions()')",333
"('summarize_code()', 'list_functions()', 'list_variables()')",332
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",329
"('list_functions()', 'check_pattern(null_deref)', 'list_freed_variables()')",326
"('list_variables()', 'check_pattern(null_deref)', 'list_variables()')",326
"('list_variables()', 'summarize_code()', 'list_variables()')",325
"('summarize_code()', 'list_freed_variables()', 'list_null_assigned_variables()')",320
"('summarize_code()', 'list_variables()', 'check_pattern(null_deref)')",307
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",305
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",305
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(buffer_overflow)')",305
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",300
"('check_pattern(null_deref)', 'list_variables()', 'summarize_code()')",295
"('list_variables()', 'summarize_code()', 'list_freed_variables()')",293
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'summarize_code()')",293
"('list_freed_variables()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",285
"('list_freed_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",279
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",279
"('check_pattern(null_deref)', 'check_pattern(buffer_overflow)', 'list_variables()')",278
"('summarize_code()', 'list_variables()', 'check_pattern(buffer_overflow)')",278
"('list_variables()', 'list_variables()', 'check_pattern(null_deref)')",276
"('list_functions()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",272
"('list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",261
"('list_functions()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",259
