pattern,correlation,p-value
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",-0.000725213934178055,0.94766054892173
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'check_pattern(use_after_free)')",-0.00013126076594627102,0.9905201927097795
"('list_freed_variables()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",0.0024471293861552243,0.8246957582196869
"('check_pattern(use_after_free)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",-0.0015522014697019627,0.8882632254254921
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_null_assigned_variables()')",-0.011099338315855661,0.3150315302455813
"('list_variables()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",-0.03014499807520051,0.00634720608297928
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",-0.003660065399872039,0.7404158207610361
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",-0.0030945316560675104,0.7793920809175203
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",-0.016977116318441732,0.12433137249798445
"('list_variables()', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",0.022908836398378,0.038085519451680684
"('list_freed_variables()', 'check_pattern(buffer_overflow)', 'list_functions()')",0.03177795759315089,0.0040121827951870356
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(use_after_free)')",-0.004855724447756643,0.6602754965971991
"('list_functions()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",-0.004111423199150975,0.7097743295030259
"('list_functions()', 'check_pattern(buffer_overflow)', 'list_variables()')",0.02666346529774003,0.015780564272751874
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(use_after_free)')",0.027822342625465943,0.011771903989581051
"('list_variables()', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",0.01021297077381443,0.3552357687841312
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",-0.021433607170421826,0.05233727179284167
"('summarize_code()', 'list_variables()', 'check_pattern(null_deref)')",-0.01662137855163224,0.13241739946297845
"('list_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",-0.013075121219164869,0.2365778517320888
"('check_pattern(null_deref)', 'list_freed_variables()', 'check_pattern(use_after_free)')",-0.024360579702298428,0.027426242285729995
"('list_freed_variables()', 'check_pattern(use_after_free)', 'list_functions()')",-0.012142689775936811,0.27169306909834107
"('check_pattern(use_after_free)', 'list_functions()', 'list_null_assigned_variables()')",-0.0057346389330852265,0.6036965508856288
"('list_variables()', 'check_pattern(use_after_free)', 'list_variables()')",0.010135720803194144,0.3588868339616585
"('check_pattern(use_after_free)', 'list_variables()', 'check_pattern(null_deref)')",0.003095959400858333,0.7792929331940645
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.004903296645171188,0.6571589544828815
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'list_variables()')",0.021770428213679284,0.04874124409281983
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()')",0.0021510150876817846,0.8456233413706722
"('list_variables()', 'list_variables()', 'summarize_code()')",0.011000255560117255,0.31937126405744065
"('list_variables()', 'summarize_code()', 'list_freed_variables()')",-0.006739130962829615,0.5418490403082751
"('summarize_code()', 'list_freed_variables()', 'check_pattern(null_deref)')",0.00961878909670059,0.3839216649948964
"('list_freed_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",0.004007438837463897,0.7167941697082739
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",-0.0013319382967616426,0.9040360811749817
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",0.004208540387629633,0.703240236990649
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",0.003947688728990292,0.7208387110227695
"('list_variables()', 'check_pattern(use_after_free)', 'check_pattern(buffer_overflow)')",0.004693779570160288,0.6709287741716099
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'list_functions()')",-0.0007972930786095916,0.9424671368924771
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(null_deref)')",0.001291767083842963,0.9069169808683284
"('list_functions()', 'check_pattern(null_deref)', 'summarize_code()')",-0.008326553696540923,0.4510199706418213
"('check_pattern(use_after_free)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",0.014553925720717635,0.18768402806533147
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()')",-0.02564413072837681,0.020252542937215165
"('list_variables()', 'summarize_code()', 'list_functions()')",-0.012664913612957168,0.251609813145278
"('summarize_code()', 'list_functions()', 'check_pattern(use_after_free)')",-0.015029192605518004,0.173675358633389
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",-0.017553849350007294,0.11204663187618165
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)')",-0.0022858387045100043,0.8360803706081267
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",-0.0044792529009428685,0.6851432056219482
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_functions()')",-0.003472398208264731,0.7532815568096244
"('check_pattern(use_after_free)', 'list_functions()', 'check_pattern(null_deref)')",-0.0036215152473931395,0.7430528866672882
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()')",-0.022935090703716493,0.03786523571420387
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",-0.0017907017149138699,0.8712343622788675
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",-0.005828941034610558,0.597757347618391
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",-0.006222301772917774,0.5732745472577921
"('check_pattern(null_deref)', 'summarize_code()', 'list_variables()')",-0.013447307320082352,0.22349854533630586
"('summarize_code()', 'list_variables()', 'list_freed_variables()')",-0.008029291104602675,0.4673443669481401
"('list_variables()', 'list_freed_variables()', 'list_null_assigned_variables()')",0.03539163807094373,0.0013525850341282951
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",0.004066741905716008,0.7127877258210257
"('summarize_code()', 'list_variables()', 'list_functions()')",-0.029076185829600133,0.0084765663646009
"('list_variables()', 'list_functions()', 'check_pattern(null_deref)')",-0.006222301772917637,0.5732745472577921
"('list_functions()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",-0.009902335185162354,0.37005993823073907
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",0.00831839628038765,0.4514635917496669
"('summarize_code()', 'list_functions()', 'list_freed_variables()')",-0.005733407779481066,0.6037742647585502
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",-0.01718761027081976,0.11973134125805744
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",-0.014327001441003883,0.19465960346071443
"('summarize_code()', 'list_variables()', 'check_pattern(buffer_overflow)')",-0.025080260048354893,0.023172963379867375
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",0.017382468719566193,0.11559282072562005
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_variables()')",-0.00027651312033137934,0.9800315112160962
"('list_variables()', 'summarize_code()', 'check_pattern(use_after_free)')",-0.004226598038522877,0.7020277045319686
"('summarize_code()', 'check_pattern(use_after_free)', 'list_freed_variables()')",-0.010668300243766395,0.3341942242804452
