pattern,correlation,p-value
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.09286865048953853,3.245035422112152e-08
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",0.12285565524116866,2.3979470391239776e-13
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",0.08000374844810669,1.9429102477170567e-06
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.053512395705121056,0.0014700703474769018
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.029251176790678558,0.08226722331471593
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",0.09528465860263743,1.410344924875501e-08
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.014963909478927237,0.37411183622127675
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments')",-0.04487426399241511,0.007663428458275757
"('get_code_snippet', 'get_comments', 'get_code_snippet')",0.09242145824661356,3.777672046785051e-08
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",0.011490288334344727,0.4949465637103445
"('get_code_snippet', 'get_code_snippet', 'get_comments')",0.06355508524975063,0.00015775546975801153
"('get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",-0.032516564811441724,0.05338921544956804
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.016913877425712216,0.3150732468622217
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",-0.041851858118346845,0.012890257509851741
"('get_comments', 'get_code_snippet', 'get_failing_tests_covered_classes')",0.02799275512620083,0.09633388591117979
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.05827779414933114,0.0005317645702499696
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_classes')",-0.00670775843994822,0.6903377354683256
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",-0.03525395024475844,0.036217201733903255
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",-0.006190012501397597,0.713137617743643
"('get_code_snippet', 'get_comments', 'get_failing_tests_covered_methods_for_class')",0.015087953201316558,0.3701640036160043
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",0.008573707261902708,0.610594168870639
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",0.04765918289838558,0.004622605648622262
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_comments')",0.015139244020751178,0.36853920247091293
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",-0.002461445669314947,0.8837696034642313
"('get_comments', 'get_code_snippet', 'get_code_snippet')",0.05411112994417761,0.0012991579122417739
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",0.024628027826130404,0.14348148671815786
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",0.004614208412673159,0.7840446334127931
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.028395872188634614,0.09163231953420228
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",0.005534241714532185,0.7423851671526954
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",-0.07037689585446583,2.8508095696818602e-05
