3gram,frequency
"('check_pattern(buffer_overflow)_valid', 'summarize_code()_valid', 'list_variables()_valid')",1624
"('check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",1452
"('check_pattern(null_deref)_valid', 'check_pattern(null_deref)_valid', 'check_pattern(null_deref)_valid')",1225
"('summarize_code()_valid', 'list_variables()_valid', 'list_functions()_valid')",1091
"('list_functions()_valid', 'list_freed_variables()_valid', 'list_null_assigned_variables()_valid')",941
"('check_pattern(buffer_overflow)_valid', 'list_variables()_valid', 'check_pattern(null_deref)_valid')",903
"('list_freed_variables()_valid', 'list_null_assigned_variables()_valid', 'check_pattern(null_deref)_valid')",836
"('summarize_code()_valid', 'list_variables()_valid', 'list_variables()_valid')",818
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(null_deref)_valid')",811
"('check_pattern(buffer_overflow)_valid', 'check_pattern(null_deref)_valid', 'summarize_code()_valid')",781
"('check_pattern(buffer_overflow)_valid', 'list_variables()_valid', 'check_pattern(buffer_overflow)_valid')",756
"('list_variables()_valid', 'list_variables()_valid', 'list_variables()_valid')",740
"('summarize_code()_valid', 'list_variables()_valid', 'list_freed_variables()_valid')",736
"('check_pattern(null_deref)_valid', 'summarize_code()_valid', 'list_variables()_valid')",724
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",713
"('list_null_assigned_variables()_valid', 'check_pattern(null_deref)_valid', 'check_pattern(use_after_free)_valid')",709
"('check_pattern(buffer_overflow)_valid', 'check_pattern(null_deref)_valid', 'check_pattern(buffer_overflow)_valid')",687
"('check_pattern(null_deref)_valid', 'check_pattern(null_deref)_valid', 'check_pattern(use_after_free)_valid')",686
"('list_variables()_valid', 'list_functions()_valid', 'list_freed_variables()_valid')",678
"('check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(null_deref)_valid')",665
"('list_null_assigned_variables()_valid', 'check_pattern(null_deref)_valid', 'check_pattern(null_deref)_valid')",665
"('check_pattern(buffer_overflow)_valid', 'check_pattern(null_deref)_valid', 'check_pattern(use_after_free)_valid')",629
"('check_pattern(null_deref)_valid', 'check_pattern(null_deref)_valid', 'check_pattern(buffer_overflow)_valid')",627
"('list_functions()_valid', 'list_null_assigned_variables()_valid', 'check_pattern(null_deref)_valid')",618
"('check_pattern(buffer_overflow)_valid', 'summarize_code()_valid', 'list_functions()_valid')",618
"('list_freed_variables()_valid', 'list_functions()_valid', 'list_null_assigned_variables()_valid')",616
"('check_pattern(buffer_overflow)_valid', 'check_pattern(null_deref)_valid', 'list_variables()_valid')",592
"('check_pattern(buffer_overflow)_valid', 'list_variables()_valid', 'summarize_code()_valid')",589
"('check_pattern(null_deref)_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(use_after_free)_valid')",584
"('check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'summarize_code()_valid')",577
"('check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'list_variables()_valid')",574
