pattern,correlation,p-value
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.02525338501138344,0.02223967684232852
"('check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",0.03977741757456581,0.0003157832985366
"('summarize_code()', 'list_variables()', 'list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",-0.013365849622422696,0.2263159616163251
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_functions()', 'check_pattern(null_deref)')",-0.006941441503556977,0.5297860456089879
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_functions()', 'list_freed_variables()')",0.005043092030362728,0.6480353053250852
"('list_variables()', 'list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",-0.02079418396954586,0.059774873403957464
"('summarize_code()', 'list_variables()', 'list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()')",0.01311143282286153,0.2352784737735397
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",-0.022394657528091187,0.04262429999201277
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_freed_variables()', 'list_functions()')",0.014049567050284071,0.2034438940033768
"('list_variables()', 'list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",0.01858193926259256,0.09254085262994184
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",0.0031072051494972957,0.7785121136674643
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",0.020950106774497854,0.05788485362074542
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()', 'list_variables()', 'list_functions()')",-0.016505160648797007,0.1351455274423111
"('summarize_code()', 'list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",0.0036160741547699255,0.7434253343247056
"('summarize_code()', 'list_variables()', 'list_functions()', 'check_pattern(null_deref)', 'list_freed_variables()')",0.005499881347590817,0.6185955708411817
"('list_variables()', 'list_functions()', 'check_pattern(null_deref)', 'list_freed_variables()', 'list_null_assigned_variables()')",0.005371432461449948,0.6268150321055079
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()', 'list_variables()', 'list_freed_variables()')",0.007328890198396091,0.5070711691705124
"('list_variables()', 'list_variables()', 'list_variables()', 'list_variables()', 'list_variables()')",0.009363315147547801,0.3966793215110577
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_variables()', 'list_functions()')",-0.003851231877197525,0.7273844296524323
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",0.05270873623692624,1.802386510237332e-06
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.017557132604203413,0.11197954224068965
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()', 'list_variables()', 'list_variables()')",-0.006151415415251403,0.5776512336972708
"('list_variables()', 'summarize_code()', 'list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",0.000934371902358325,0.9325973259712027
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",0.016659197320893406,0.13153888980718728
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",0.0019407698111401565,0.8605495298294753
"('list_variables()', 'list_variables()', 'list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",-0.012924839225190077,0.24200947289824928
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_variables()', 'list_variables()')",0.007082366410564825,0.5214646285467042
"('list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(null_deref)')",0.02323395243316871,0.03543311151326415
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_functions()')",0.0016392421476261613,0.8820421371593894
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()', 'list_functions()', 'list_null_assigned_variables()')",0.0026225214687965927,0.8123575932362406
