pattern,correlation,p-value
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",0.023404494363167418,0.005415256164277656
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments')",0.0779621015251684,1.7374262685654412e-20
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",0.014675294670056085,0.08119926523644426
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",0.01951014080745835,0.020429833068353553
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_comments', 'get_code_snippet')",0.03627007187596403,1.625748163914154e-05
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.08345141966546928,2.997692647855373e-23
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.023309800702314164,0.005605991907294542
"('get_code_snippet', 'get_code_snippet', 'get_comments', 'get_code_snippet')",0.034376849129391235,4.39319058030046e-05
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_comments')",0.048311494684108426,9.269295257128872e-09
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",0.004563154922051234,0.5876920354956054
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.0038632902812129953,0.646215058924727
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_comments')",0.007585800671033871,0.3674098576534959
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_comments', 'get_code_snippet')",0.028936362578343793,0.0005841815068777983
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.051961510131746116,6.488223785708526e-10
"('get_code_snippet', 'get_comments', 'get_code_snippet', 'get_code_snippet')",0.03422694440195856,4.7431077382630984e-05
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.0418072225502045,6.70963501864893e-07
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet', 'get_comments')",0.00115855882016644,0.8905117975746082
"('get_code_snippet', 'get_comments', 'get_code_snippet', 'get_comments')",0.026495754369428175,0.0016399785979666545
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",-0.0182672960293366,0.02995779138526902
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_comments', 'get_code_snippet')",0.03789892902774917,6.647974673103021e-06
"('get_comments', 'get_code_snippet', 'get_comments', 'get_code_snippet')",0.013859944847253818,0.0995832564591375
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.06178475239157988,2.0103699343483427e-13
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.001961888241707614,0.8156790423827924
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",-0.05432905315289098,1.0470931924118916e-10
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.010968820085415068,0.19246470071604052
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",-0.06507739398954965,9.901730870477638e-15
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",0.009960183348956389,0.23662319954514568
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.041621087398676065,7.519584722811701e-07
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.008779771038924885,0.2968524701447505
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",0.004204318482464132,0.6173940285959343
