pattern,correlation,p-value
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",-0.04629974588703263,0.0010585050262609528
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",-0.0292653487800331,0.038537510834549905
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.008132321723405849,0.5653926193639606
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_code_snippet')",0.087984815065556,4.623577109037672e-10
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_covered_packages')",-0.03201607533518566,0.023594654621893266
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_failing_tests_covered_classes')",-0.03676030721600581,0.009341006334995117
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",0.03532899340465501,0.012488127082253504
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_classes')",0.03636805201739961,0.010124145395468853
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.054820949251937895,0.0001053248678929178
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",0.013229927977243535,0.34967976384689636
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_code_snippet')",0.0436854253186,0.0020054802726560206
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",0.015937723817223765,0.2598928987761387
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",0.011242626016608154,0.4267760839798169
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_covered_packages')",0.011455288562201979,0.4180814391261523
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.023391305012620583,0.09819615104975195
"('get_covered_packages', 'get_covered_packages', 'get_failing_tests_covered_classes')",-0.013212414921956317,0.3503180598538626
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_code_snippet')",0.020752592134132074,0.14235588403985044
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",0.043849485119839604,0.0019284683845133608
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_classes')",0.023212302559581878,0.10079654973960413
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.028262605185299956,0.045698501783707775
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",0.04809761337304557,0.0006694530540984235
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes')",-0.012497444171765949,0.3770051213664627
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",0.0032668648419539262,0.8173754145441319
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",-0.01249744417176588,0.37700512136647785
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet')",-0.008834373892091987,0.5323136632344754
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_classes')",-0.011407411190191633,0.420029741925221
"('get_failing_tests_covered_classes', 'get_code_snippet', 'get_code_snippet')",0.02003386416939584,0.1567010484623468
"('get_failing_tests_covered_classes', 'get_covered_packages', 'get_covered_packages')",-0.0035492981081647933,0.8019020856925343
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",-0.011407411190191638,0.420029741925221
"('get_code_snippet', 'get_failing_tests_covered_classes', 'get_code_snippet')",-0.011407411190191627,0.420029741925221
