3gram,frequency
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",314
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_freed_variables()')",300
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",298
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(use_after_free)')",297
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(null_deref)')",295
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",286
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(use_after_free)')",261
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_variables()')",261
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_functions()')",227
"('list_variables()', 'check_pattern(buffer_overflow)', 'summarize_code()')",209
"('list_variables()', 'check_pattern(buffer_overflow)', 'list_variables()')",190
"('list_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",188
"('list_freed_variables()', 'list_functions()', 'list_null_assigned_variables()')",187
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_freed_variables()')",172
"('list_variables()', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",167
"('list_variables()', 'list_functions()', 'check_pattern(buffer_overflow)')",166
"('check_pattern(buffer_overflow)', 'list_variables()', 'summarize_code()')",160
"('list_variables()', 'list_freed_variables()', 'list_functions()')",159
"('summarize_code()', 'list_variables()', 'list_functions()')",156
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_functions()')",151
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'list_variables()')",137
"('check_pattern(buffer_overflow)', 'list_variables()', 'list_variables()')",132
"('list_variables()', 'list_functions()', 'list_null_assigned_variables()')",127
"('check_pattern(null_deref)', 'list_freed_variables()', 'check_pattern(use_after_free)')",123
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",120
"('list_variables()', 'list_variables()', 'list_variables()')",120
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'list_functions()')",120
"('list_variables()', 'list_variables()', 'check_pattern(buffer_overflow)')",117
"('list_variables()', 'list_freed_variables()', 'check_pattern(buffer_overflow)')",114
"('list_functions()', 'summarize_code()', 'list_null_assigned_variables()')",112
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_variables()')",110
"('list_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",108
"('summarize_code()', 'list_variables()', 'check_pattern(buffer_overflow)')",107
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",105
"('list_functions()', 'list_null_assigned_variables()', 'list_freed_variables()')",104
"('list_functions()', 'list_freed_variables()', 'list_null_assigned_variables()')",103
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'list_freed_variables()')",101
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",100
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_variables()')",98
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_variables()')",97
"('list_freed_variables()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",95
"('check_pattern(use_after_free)', 'list_variables()', 'check_pattern(null_deref)')",95
"('check_pattern(buffer_overflow)', 'summarize_code()', 'list_functions()')",94
"('summarize_code()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",94
"('check_pattern(use_after_free)', 'list_functions()', 'list_null_assigned_variables()')",93
"('check_pattern(buffer_overflow)', 'list_functions()', 'summarize_code()')",92
"('check_pattern(buffer_overflow)', 'summarize_code()', 'check_pattern(null_deref)')",91
"('summarize_code()', 'list_variables()', 'check_pattern(null_deref)')",90
"('list_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)')",89
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_null_assigned_variables()')",87
"('list_variables()', 'list_variables()', 'list_functions()')",87
"('list_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",86
"('list_variables()', 'summarize_code()', 'list_functions()')",85
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",82
"('list_functions()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",81
"('check_pattern(buffer_overflow)', 'check_pattern(null_deref)', 'summarize_code()')",81
"('list_variables()', 'list_variables()', 'list_freed_variables()')",81
"('list_variables()', 'list_functions()', 'check_pattern(null_deref)')",81
"('list_variables()', 'list_functions()', 'list_freed_variables()')",80
"('check_pattern(buffer_overflow)', 'list_variables()', 'check_pattern(buffer_overflow)')",80
"('list_functions()', 'check_pattern(null_deref)', 'check_pattern(use_after_free)')",79
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",79
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(null_deref)')",77
"('list_freed_variables()', 'list_functions()', 'summarize_code()')",77
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",77
"('summarize_code()', 'check_pattern(buffer_overflow)', 'list_variables()')",77
"('check_pattern(buffer_overflow)', 'list_functions()', 'list_null_assigned_variables()')",76
"('list_null_assigned_variables()', 'check_pattern(null_deref)', 'list_freed_variables()')",76
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_functions()')",74
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(use_after_free)')",74
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",74
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'check_pattern(null_deref)')",73
"('summarize_code()', 'list_functions()', 'list_null_assigned_variables()')",73
"('check_pattern(null_deref)', 'list_freed_variables()', 'list_functions()')",73
"('list_variables()', 'check_pattern(use_after_free)', 'list_functions()')",73
"('list_null_assigned_variables()', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",73
"('check_pattern(null_deref)', 'summarize_code()', 'check_pattern(use_after_free)')",73
"('check_pattern(null_deref)', 'list_variables()', 'check_pattern(use_after_free)')",72
"('summarize_code()', 'list_variables()', 'list_variables()')",71
"('list_functions()', 'check_pattern(null_deref)', 'list_null_assigned_variables()')",71
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_freed_variables()')",70
"('list_variables()', 'list_functions()', 'summarize_code()')",70
"('list_variables()', 'list_functions()', 'check_pattern(use_after_free)')",69
"('list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(null_deref)')",69
"('summarize_code()', 'list_variables()', 'check_pattern(use_after_free)')",69
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'check_pattern(use_after_free)')",69
"('list_functions()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",69
"('check_pattern(use_after_free)', 'list_null_assigned_variables()', 'list_freed_variables()')",69
"('list_functions()', 'list_null_assigned_variables()', 'summarize_code()')",69
"('check_pattern(null_deref)', 'check_pattern(use_after_free)', 'list_freed_variables()')",66
"('list_functions()', 'check_pattern(use_after_free)', 'list_null_assigned_variables()')",66
"('summarize_code()', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",66
"('list_null_assigned_variables()', 'list_freed_variables()', 'check_pattern(use_after_free)')",65
"('list_variables()', 'check_pattern(null_deref)', 'list_functions()')",64
"('check_pattern(buffer_overflow)', 'check_pattern(use_after_free)', 'summarize_code()')",64
"('list_variables()', 'check_pattern(null_deref)', 'list_variables()')",64
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'summarize_code()')",64
"('list_variables()', 'list_freed_variables()', 'check_pattern(use_after_free)')",63
"('check_pattern(null_deref)', 'list_null_assigned_variables()', 'list_freed_variables()')",63
"('list_functions()', 'list_variables()', 'check_pattern(buffer_overflow)')",62
"('list_variables()', 'check_pattern(use_after_free)', 'list_freed_variables()')",62
"('list_freed_variables()', 'list_null_assigned_variables()', 'check_pattern(buffer_overflow)')",62
"('list_variables()', 'summarize_code()', 'check_pattern(null_deref)')",61
"('summarize_code()', 'list_variables()', 'list_freed_variables()')",60
"('check_pattern(buffer_overflow)', 'list_freed_variables()', 'list_null_assigned_variables()')",60
"('check_pattern(buffer_overflow)', 'check_pattern(buffer_overflow)', 'check_pattern(null_deref)')",59
"('check_pattern(use_after_free)', 'check_pattern(null_deref)', 'list_functions()')",59
"('list_freed_variables()', 'check_pattern(use_after_free)', 'list_functions()')",59
"('check_pattern(null_deref)', 'list_variables()', 'list_freed_variables()')",58
"('list_functions()', 'check_pattern(buffer_overflow)', 'list_null_assigned_variables()')",58
"('check_pattern(buffer_overflow)', 'list_functions()', 'check_pattern(use_after_free)')",58
"('check_pattern(buffer_overflow)', 'list_null_assigned_variables()', 'check_pattern(null_deref)')",58
"('list_variables()', 'summarize_code()', 'check_pattern(buffer_overflow)')",58
"('list_freed_variables()', 'check_pattern(use_after_free)', 'check_pattern(null_deref)')",57
