pattern,correlation,p-value
"('list_variables()_valid', 'check_pattern(use_after_free)_valid', 'list_functions()_valid', 'check_pattern(buffer_overflow)_valid')",-0.0143030185396903,0.19540779708632167
"('check_pattern(use_after_free)_valid', 'list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid')",-0.004763059712914653,0.6663630397716105
"('list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid', 'list_freed_variables()_valid')",-0.009249501816642008,0.4024442523378896
"('check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid', 'list_freed_variables()_valid', 'summarize_code()_valid')",0.0008145978412102389,0.9412206579951946
"('list_null_assigned_variables()_valid', 'list_freed_variables()_valid', 'summarize_code()_valid', 'check_pattern(null_deref)_valid')",-0.020954312940775894,0.057834564449449524
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'list_variables()_valid', 'list_variables()_invalid')",0.008759597663946914,0.4278267238924098
"('list_variables()_invalid', 'list_variables()_valid', 'list_variables()_valid', 'check_pattern(buffer_overflow)_valid')",-0.0008785732879377063,0.936613717683218
"('list_variables()_valid', 'list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",-0.0021253393841328856,0.8474433120396035
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",0.035155516787557975,0.001456623217234459
"('check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",0.026678917710996244,0.01572005564496513
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'list_functions()_invalid', 'list_functions()_valid')",0.007557503797114088,0.4939123057899615
"('check_pattern(buffer_overflow)_valid', 'list_functions()_invalid', 'list_functions()_valid', 'check_pattern(use_after_free)_valid')",-0.006081980847706781,0.5819534688311924
"('list_functions()_valid', 'check_pattern(use_after_free)_valid', 'summarize_code()_valid', 'check_pattern(buffer_overflow)_valid')",-0.019823530408800926,0.072723553386519
"('list_variables()_valid', 'list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(use_after_free)_valid')",-0.029456522966905145,0.007654923983567703
"('list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(use_after_free)_valid', 'list_null_assigned_variables()_valid')",-0.029449801977964585,0.007668800752466683
"('check_pattern(buffer_overflow)_valid', 'check_pattern(use_after_free)_valid', 'list_null_assigned_variables()_valid', 'check_pattern(null_deref)_valid')",-0.024408299374582013,0.02712470490291837
"('check_pattern(use_after_free)_valid', 'list_null_assigned_variables()_valid', 'check_pattern(null_deref)_valid', 'list_freed_variables()_valid')",-0.03384010822238309,0.002183880646871081
"('list_null_assigned_variables()_valid', 'check_pattern(null_deref)_valid', 'list_freed_variables()_valid', 'summarize_code()_valid')",-0.02799571897822092,0.011257194879453513
"('check_pattern(null_deref)_valid', 'list_freed_variables()_valid', 'summarize_code()_valid', 'summarize_code()_valid')",-0.01274184794883144,0.24874097948532645
"('check_pattern(buffer_overflow)_valid', 'list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",0.039853182826461206,0.0003075428833142075
"('list_variables()_valid', 'list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(null_deref)_valid')",-0.041190337064399174,0.00019144331046103296
"('list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(null_deref)_valid', 'list_null_assigned_variables()_valid')",-0.027754898180717455,0.011977700094506157
"('check_pattern(buffer_overflow)_valid', 'check_pattern(null_deref)_valid', 'list_null_assigned_variables()_valid', 'summarize_code()_valid')",-0.01613587080880398,0.14410297830324134
"('check_pattern(null_deref)_valid', 'list_null_assigned_variables()_valid', 'summarize_code()_valid', 'list_freed_variables()_valid')",-0.018198362107982383,0.0994727910196414
"('list_null_assigned_variables()_valid', 'summarize_code()_valid', 'list_freed_variables()_valid', 'check_pattern(use_after_free)_valid')",-0.038191440255196156,0.0005436509337059984
"('list_variables()_valid', 'list_variables()_valid', 'list_variables()_valid', 'check_pattern(buffer_overflow)_valid')",0.013623311861630363,0.21749685069717242
"('list_variables()_valid', 'list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid')",0.0009440090272221965,0.931903815282562
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid', 'check_pattern(buffer_overflow)_valid')",0.003886751824201758,0.7249716444846795
"('check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(use_after_free)_valid')",0.005505102836118555,0.6182624447093619
