pattern,correlation,p-value
"('list_variables()_valid', 'check_pattern(use_after_free)_valid', 'list_functions()_valid')",-0.014856515760632533,0.17867186281613331
"('check_pattern(use_after_free)_valid', 'list_functions()_valid', 'check_pattern(buffer_overflow)_valid')",-0.005890747626821309,0.5938791879248961
"('list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid')",-0.010106620064489558,0.36026831644637514
"('check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid', 'list_freed_variables()_valid')",-0.022111433875944483,0.04531415867288148
"('list_null_assigned_variables()_valid', 'list_freed_variables()_valid', 'summarize_code()_valid')",0.008069224998622839,0.4651325019333749
"('list_freed_variables()_valid', 'summarize_code()_valid', 'check_pattern(null_deref)_valid')",-0.019775181802720334,0.07342433045212429
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'list_variables()_valid')",0.015059852471579281,0.17279921708379595
"('check_pattern(buffer_overflow)_valid', 'list_variables()_valid', 'list_variables()_invalid')",0.006391484931674667,0.5628928178915651
"('list_variables()_invalid', 'list_variables()_invalid', 'list_variables()_valid')",0.017849533652882728,0.10613064421345066
"('list_variables()_invalid', 'list_variables()_valid', 'list_variables()_valid')",0.008811474798575176,0.4250955957434372
"('list_variables()_valid', 'list_variables()_valid', 'check_pattern(buffer_overflow)_valid')",0.013507582963112184,0.22142997231310366
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",0.036242074042100954,0.0010320658832864314
"('check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(buffer_overflow)_valid')",0.035149284479103565,0.0014594665663114918
"('list_variables()_valid', 'check_pattern(buffer_overflow)_valid', 'list_functions()_invalid')",0.006231229441099047,0.5727244492833427
"('check_pattern(buffer_overflow)_valid', 'list_functions()_invalid', 'list_functions()_valid')",0.01033164305682374,0.3496727951345376
"('list_functions()_invalid', 'list_functions()_valid', 'check_pattern(use_after_free)_valid')",0.00455078403189055,0.6803908830100341
"('list_functions()_valid', 'check_pattern(use_after_free)_valid', 'summarize_code()_valid')",-0.011926403498176029,0.28032388919593687
"('check_pattern(use_after_free)_valid', 'summarize_code()_valid', 'check_pattern(buffer_overflow)_valid')",-0.0002635851480279625,0.9809649276702637
"('summarize_code()_valid', 'check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid')",-0.01807610924475446,0.10176717123584098
"('check_pattern(buffer_overflow)_valid', 'list_null_assigned_variables()_valid', 'check_pattern(null_deref)_valid')",-0.01856737709100628,0.09279674243596635
"('list_variables()_valid', 'list_functions()_valid', 'check_pattern(buffer_overflow)_valid')",-0.03590360885196568,0.0011501227453677792
"('list_functions()_valid', 'check_pattern(buffer_overflow)_valid', 'check_pattern(use_after_free)_valid')",-0.0256050779787928,0.020443925066303204
"('check_pattern(buffer_overflow)_valid', 'check_pattern(use_after_free)_valid', 'list_null_assigned_variables()_valid')",-0.029983064713253016,0.006635266990267349
"('check_pattern(use_after_free)_valid', 'list_null_assigned_variables()_valid', 'check_pattern(null_deref)_valid')",-0.020813797890221933,0.05953434469002748
