pattern,correlation,p-value
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",-0.031959186975960285,0.023829445276506257
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.03357806377282986,0.01757732933782534
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.007166325049905363,0.612424623493925
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",-0.028483850750496285,0.04400770379982446
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.016476543329993903,0.24407756308807319
"('get_covered_packages', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",-0.027649482527153043,0.050583240214781264
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_code_snippet')",-0.034440337771365064,0.014874793362011874
"('get_covered_packages', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",0.0013714649543782103,0.9227637068427414
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.029034352349396716,0.04007663205996388
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",-0.00913991709514855,0.5181876307769056
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.018577548434750558,0.18904282962956187
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.01508173284430267,0.28631807853856295
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.00950579474874167,0.5015784031904241
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.01715783560653931,0.2251190655188091
"('get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",-0.022614643563623124,0.10984250761643986
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.010370505771591002,0.4634719108165141
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.03157556084915589,0.025566902622623004
"('get_covered_packages', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",0.003953952275996338,0.779847453298218
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",-0.0012505336821433122,0.9295555741199207
"('get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.026964141645459842,0.05658243075644872
"('get_code_snippet', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.0076421303427973925,0.5890225688784596
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",0.0020894763062252082,0.8825704504364171
"('get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_failing_tests_covered_methods_for_class')",0.0020894763062252898,0.8825704504364041
"('get_covered_packages', 'get_code_snippet', 'get_code_snippet', 'get_failing_tests_covered_methods_for_class')",-0.02325494593875895,0.10013816252488851
"('get_code_snippet', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet', 'get_code_snippet')",-0.016041873377109123,0.25674375394919746
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes')",0.015381655261544802,0.276842552931703
"('get_covered_packages', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",0.014265911657187543,0.3131898308464501
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class', 'get_code_snippet')",0.018842375264863993,0.1828134463719892
"('get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_classes', 'get_failing_tests_covered_methods_for_class')",0.004023388077767167,0.7760835393160441
"('get_covered_packages', 'get_covered_packages', 'get_covered_packages', 'get_failing_tests_covered_classes')",-0.01881223515360779,0.1835146481047834
