pattern,correlation,p-value
"('get_covered_packages_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass')",0.0319931613239875,0.023680629231752293
"('get_covered_packages_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass')",0.06743958096743895,1.8155548937715653e-06
"('get_covered_packages_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail')",-0.022220392080959075,0.1161779813151321
"('get_covered_packages_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_fail')",-0.0749976280415921,1.1005593082319025e-07
"('get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_fail', 'get_code_snippet_pass')",-0.00758741299772862,0.5916927067700368
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass')",0.011918017593559309,0.39947998611687047
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail')",0.01569220807490413,0.26725872200671313
"('get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_fail', 'get_code_snippet_fail')",-0.08229230179421425,5.6305973553621784e-09
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_fail')",-0.04330068999622986,0.0021950239867051234
"('get_covered_packages_pass', 'get_code_snippet_fail', 'get_code_snippet_pass')",0.03855440759788314,0.006400212814269326
"('get_covered_packages_pass', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail')",-0.04731028561780959,0.0008187419130649242
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_code_snippet_fail')",-0.06793238468774229,1.5252522571063608e-06
"('get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass', 'get_code_snippet_pass')",0.017787615270364494,0.20855116530720047
"('get_covered_packages_pass', 'get_code_snippet_fail', 'get_code_snippet_fail')",-0.04163665149802283,0.0032327144577031916
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_code_snippet_pass')",-0.04302393538524457,0.002343102391440848
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_code_snippet_pass')",-0.027750731305641263,0.04974382880280826
"('get_covered_packages_pass', 'get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_pass')",-0.001104370449574369,0.9377713508980124
"('get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_fail')",-0.04296109816990072,0.0023779729390017604
"('get_covered_packages_pass', 'get_code_snippet_pass', 'get_code_snippet_pass')",0.02763042224265436,0.050742580709778815
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass', 'get_code_snippet_pass')",0.0288583066814128,0.04130003633588836
"('get_failing_tests_covered_methods_for_class_fail', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass')",0.013463886622827582,0.34117526387052666
"('get_code_snippet_pass', 'get_code_snippet_fail', 'get_code_snippet_pass')",-0.014893407409194261,0.2923785669172841
"('get_covered_packages_pass', 'get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_pass')",-0.004858052588008371,0.7312732408405394
"('get_code_snippet_fail', 'get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_fail')",-0.05735697248402065,4.947840944064254e-05
"('get_failing_tests_covered_methods_for_class_fail', 'get_code_snippet_pass', 'get_code_snippet_fail')",-0.03993176984837454,0.004742500456012051
"('get_covered_packages_pass', 'get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_fail')",-0.054302392903765456,0.00012221824986220268
"('get_code_snippet_fail', 'get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_pass')",0.010805310227211462,0.4449375193344394
"('get_code_snippet_fail', 'get_code_snippet_pass', 'get_code_snippet_fail')",0.012578329234238773,0.37387680531331613
"('get_covered_packages_pass', 'get_code_snippet_pass', 'get_code_snippet_fail')",0.010501798223271217,0.45783043671727697
"('get_failing_tests_covered_methods_for_class_pass', 'get_code_snippet_fail', 'get_code_snippet_fail')",-0.03507842634812336,0.013117526291940662
